node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown	embed_1	embed_2
H21.33.002__1417648795__29_37	H21.33.002__1417648795__29_37	H21.33.002	CN	1417648795	4430.5849841889885	5642.246651785715	63	361.7142857142857		unknown	1.0	1.0	0.3072335599566177	1.89785036457411
H21.33.002__1417648795__29_38	H21.33.002__1417648795__29_38	H21.33.002	CN	1417648795	4434.408482142857	5757.953857421875	42	441.8809523809524		unknown	1.0	1.0	0.7346208437874376	0.7181482150712784
H21.33.002__1417648795__29_32	H21.33.002__1417648795__29_32	H21.33.002	CN	1417648795	4426.433791701858	4881.749010240709	37	638.6216216216217		unknown	1.0	1.0	1.2616051687284855	-0.058332615686575516
H21.33.002__1417648795__27_33	H21.33.002__1417648795__27_33	H21.33.002	CN	1417648795	4109.6782633463545	5022.513020833333	36	690.5555555555555		unknown	1.0	1.0	1.5178954986960078	-0.38321324584683086
H21.33.002__1417648795__29_35	H21.33.002__1417648795__29_35	H21.33.002	CN	1417648795	4424.056813557942	5320.779378255208	48	389.3333333333333		unknown	1.0	1.0	0.5678311153949527	1.1917973303769498
H21.33.002__1417648795__29_34	H21.33.002__1417648795__29_34	H21.33.002	CN	1417648795	4421.489501953125	5180.772073184743	34	691.4705882352941		unknown	1.0	1.0	1.3104779782535758	-0.3176884864826281
H21.33.002__1417648795__21_18	H21.33.002__1417648795__21_18	H21.33.002	CN	1417648795	3218.943612905649	2768.2362342247598	78	446.8974358974359		unknown	1.0	1.0	1.095527376943636	2.309376389272005
H21.33.002__1417648795__21_19	H21.33.002__1417648795__21_19	H21.33.002	CN	1417648795	3235.103783017113	2915.46231515067	42	694.5238095238095		unknown	1.0	1.0	1.4835282738433309	-0.14559197650585612
H21.33.002__1417648795__20_18	H21.33.002__1417648795__20_18	H21.33.002	CN	1417648795	3110.2292628432765	2793.495235558712	33	620.0		unknown	1.0	1.0	1.0031425592851737	-0.5668122815537381
H21.33.002__1417648795__22_17	H21.33.002__1417648795__22_17	H21.33.002	CN	1417648795	3377.856095597551	2622.5672904349663	74	368.8243243243243		unknown	1.0	1.0	1.1179114447622096	1.4778543149270866
H21.33.002__1417648795__21_17	H21.33.002__1417648795__21_17	H21.33.002	CN	1417648795	3244.2013415320444	2657.2209927833687	59	406.0508474576271		unknown	1.0	1.0	0.7516331287903989	1.1380349289984744
H21.33.002__1417648795__22_16	H21.33.002__1417648795__22_16	H21.33.002	CN	1417648795	3405.209607354526	2489.396248653017	58	431.4310344827586		unknown	1.0	1.0	0.632168270489347	0.9978324287387172
H21.33.002__1417648795__23_17	H21.33.002__1417648795__23_17	H21.33.002	CN	1417648795	3523.452118389423	2625.4030724158656	65	470.46153846153845		unknown	1.0	1.0	1.3587220793421975	0.5804134962507504
H21.33.002__1417648795__25_18	H21.33.002__1417648795__25_18	H21.33.002	CN	1417648795	3811.7944874482996	2770.382320628447	68	341.95588235294116		unknown	1.0	1.0	-0.2560319843267202	0.8736945517844972
H21.33.002__1417648795__26_18	H21.33.002__1417648795__26_18	H21.33.002	CN	1417648795	3983.5086130541426	2779.4095998364824	43	622.7906976744187		unknown	1.0	1.0	1.4011628470565485	-0.0654799142748993
H21.33.002__1417648795__25_19	H21.33.002__1417648795__25_19	H21.33.002	CN	1417648795	3825.7894568810098	2922.112636468349	39	561.3076923076923		unknown	1.0	1.0	0.9883715859972736	-0.29292149785796434
H21.33.002__1417648795__24_18	H21.33.002__1417648795__24_18	H21.33.002	CN	1417648795	3693.1809261546414	2761.325593836167	68	433.0882352941176		unknown	1.0	1.0	0.6299053545826486	1.151315890231057
H21.33.002__1417648795__23_19	H21.33.002__1417648795__23_19	H21.33.002	CN	1417648795	3537.1742037259614	2925.19819523738	26	537.8461538461538		unknown	1.0	1.0	0.8715409237623487	-0.5180705851903981
H21.33.002__1417648795__22_19	H21.33.002__1417648795__22_19	H21.33.002	CN	1417648795	3375.3386779785155	2928.465496826172	40	642.45		unknown	1.0	1.0	1.3485146838221829	-0.3430990453091467
H21.33.002__1417648795__24_19	H21.33.002__1417648795__24_19	H21.33.002	CN	1417648795	3673.5413633404355	2935.739657315341	33	614.7878787878788		unknown	1.0	1.0	1.3092831359118464	-0.43175734737649174
H21.33.002__1417648795__25_20	H21.33.002__1417648795__25_20	H21.33.002	CN	1417648795	3822.0976911272323	3074.3097726004466	35	472.9428571428571		unknown	1.0	1.0	0.4950338248843803	-0.5156213012282874
H21.33.002__1417648795__22_20	H21.33.002__1417648795__22_20	H21.33.002	CN	1417648795	3361.1429066599153	3069.145004460841	81	408.7037037037037		unknown	1.0	1.0	1.1419498560383505	1.6186432639417343
H21.33.002__1417648795__26_22	H21.33.002__1417648795__26_22	H21.33.002	CN	1417648795	3963.340202487245	3379.7426259566328	49	487.6938775510204		unknown	1.0	1.0	0.8618037423878517	0.6596448779221042
H21.33.002__1417648795__26_24	H21.33.002__1417648795__26_24	H21.33.002	CN	1417648795	3983.7278401692706	3662.2749593098956	30	514.3666666666667		unknown	1.0	1.0	0.738499751409228	-0.44266048164137384
H21.33.002__1417648795__26_25	H21.33.002__1417648795__26_25	H21.33.002	CN	1417648795	3976.357106526693	3829.517374674479	24	656.4166666666666		unknown	1.0	1.0	1.1911217207845555	-0.4526183157392314
H21.33.002__1417648795__28_24	H21.33.002__1417648795__28_24	H21.33.002	CN	1417648795	4286.810791015625	3678.0472944210737	78	312.55128205128204		unknown	1.0	1.0	-1.05975250869781	1.9279296573550948
H21.33.002__1417648795__27_22	H21.33.002__1417648795__27_22	H21.33.002	CN	1417648795	4106.838839285714	3373.7273158482144	35	416.6		unknown	1.0	1.0	0.781349028125765	-0.09912239153076895
H21.33.002__1417648795__28_23	H21.33.002__1417648795__28_23	H21.33.002	CN	1417648795	4273.399623325893	3542.9469308035714	35	539.3142857142857		unknown	1.0	1.0	0.8920139337795828	-0.45329860307527375
H21.33.002__1417648795__28_22	H21.33.002__1417648795__28_22	H21.33.002	CN	1417648795	4267.190620754076	3367.2067552649455	23	718.5217391304348		unknown	1.0	1.0	1.3956113132596577	-1.3212440561525631
H21.33.002__1417648795__27_24	H21.33.002__1417648795__27_24	H21.33.002	CN	1417648795	4118.801775896991	3686.9219066478586	54	468.3888888888889		unknown	1.0	1.0	0.9306428516522424	0.5452793322405829
H21.33.002__1417648795__28_25	H21.33.002__1417648795__28_25	H21.33.002	CN	1417648795	4278.652190290179	3817.3906668526784	35	748.9428571428572		unknown	1.0	1.0	1.3574482261010643	-1.110099694623673
H21.33.002__1417648795__22_21	H21.33.002__1417648795__22_21	H21.33.002	CN	1417648795	3360.8895721435547	3243.988367716471	48	558.8541666666666		unknown	1.0	1.0	1.1558207348062257	0.043925895041795754
H21.33.002__1417648795__21_26	H21.33.002__1417648795__21_26	H21.33.002	CN	1417648795	3227.5308931790864	3973.4728346604566	26	591.7307692307693		unknown	1.0	1.0	0.9653136379131068	-0.9929801922765625
H21.33.002__1417648795__21_27	H21.33.002__1417648795__21_27	H21.33.002	CN	1417648795	3231.443587932181	4122.314577792553	47	597.4042553191489		unknown	1.0	1.0	1.371888243861089	-0.03610586624319263
H21.33.002__1417648795__23_28	H21.33.002__1417648795__23_28	H21.33.002	CN	1417648795	3523.5316877693967	4265.518015894397	29	573.4137931034483		unknown	1.0	1.0	1.0339193728973526	-0.5391521454194836
H21.33.002__1417648795__21_28	H21.33.002__1417648795__21_28	H21.33.002	CN	1417648795	3230.8332083565847	4268.041573660715	28	663.4285714285714		unknown	1.0	1.0	1.3246125483099467	-0.8255120730875756
H21.33.002__1417648795__20_28	H21.33.002__1417648795__20_28	H21.33.002	CN	1417648795	3066.0835409359056	4272.021733498087	49	447.0		unknown	1.0	1.0	-0.09635937511678905	0.43953117087719407
H21.33.002__1417648795__25_23	H21.33.002__1417648795__25_23	H21.33.002	CN	1417648795	3813.1506204044117	3510.534251493566	51	423.01960784313724		unknown	1.0	1.0	0.4324253578971574	0.8099991963824339
H21.33.002__1417648795__24_21	H21.33.002__1417648795__24_21	H21.33.002	CN	1417648795	3678.272658889358	3218.1019188133446	37	735.0540540540541		unknown	1.0	1.0	1.5525470764339582	-0.7613586584398547
H21.33.002__1417648795__23_22	H21.33.002__1417648795__23_22	H21.33.002	CN	1417648795	3512.6471396998354	3378.2510536595396	38	479.1842105263158		unknown	1.0	1.0	0.8045276007860086	0.4123123057048669
H21.33.002__1417648795__23_21	H21.33.002__1417648795__23_21	H21.33.002	CN	1417648795	3513.3444571659484	3243.054434940733	29	453.1034482758621		unknown	1.0	1.0	0.5088807922995224	-1.0213038058358712
H21.33.002__1417648795__26_21	H21.33.002__1417648795__26_21	H21.33.002	CN	1417648795	3964.463996438419	3235.9416216681984	34	427.6764705882353		unknown	1.0	1.0	0.09036394268506057	0.25618221673934355
H21.33.002__1417648795__27_19	H21.33.002__1417648795__27_19	H21.33.002	CN	1417648795	4135.653875942888	2937.5502677128234	29	490.0		unknown	1.0	1.0	1.0492429478497263	-0.5847806447130798
H21.33.002__1417648795__15_23	H21.33.002__1417648795__15_23	H21.33.002	CN	1417648795	2328.4463082107845	3541.962009803922	51	600.3333333333334		unknown	1.0	1.0	1.0721096346133316	0.7831006811608197
H21.33.002__1417648795__15_22	H21.33.002__1417648795__15_22	H21.33.002	CN	1417648795	2375.08984375	3440.9263509114585	6	1064.0		unknown	1.0	1.0	1.6017548433673863	-2.931646125741054
H21.33.002__1417648795__16_23	H21.33.002__1417648795__16_23	H21.33.002	CN	1417648795	2487.220793547454	3529.6142789110727	81	394.8024691358025		unknown	1.0	1.0	0.9225433276054075	2.1372383391023386
H21.33.002__1417648795__16_22	H21.33.002__1417648795__16_22	H21.33.002	CN	1417648795	2492.6561163039432	3385.255086263021	42	421.07142857142856		unknown	1.0	1.0	0.6439810382344856	0.8954652614838502
H21.33.002__1417648795__16_24	H21.33.002__1417648795__16_24	H21.33.002	CN	1417648795	2465.0862133471996	3665.8027121803975	77	561.3376623376623		unknown	1.0	1.0	1.4769688677715604	1.4724825832721606
H21.33.002__1417648795__16_26	H21.33.002__1417648795__16_26	H21.33.002	CN	1417648795	2471.9541771298364	3971.6576567150296	42	558.7380952380952		unknown	1.0	1.0	1.4364722042072269	0.020377287373699374
H21.33.002__1417648795__17_26	H21.33.002__1417648795__17_26	H21.33.002	CN	1417648795	2627.0144566127233	3984.660847981771	42	428.8809523809524		unknown	1.0	1.0	0.6513412615017983	0.0822142213354489
H21.33.002__1417648795__15_24	H21.33.002__1417648795__15_24	H21.33.002	CN	1417648795	2318.2028008132684	3676.925881307633	61	489.6885245901639		unknown	1.0	1.0	1.179570627068148	0.7315589847524043
H21.33.002__1417648795__14_24	H21.33.002__1417648795__14_24	H21.33.002	CN	1417648795	2193.8409050143496	3699.7443897480866	49	639.6122448979592		unknown	1.0	1.0	1.2875916241998273	0.31921713227494763
H21.33.002__1417648795__14_23	H21.33.002__1417648795__14_23	H21.33.002	CN	1417648795	2228.867361886161	3577.8331473214284	7	708.0		unknown	1.0	1.0	0.6059133336088431	-1.425844505465392
H21.33.002__1417648795__15_25	H21.33.002__1417648795__15_25	H21.33.002	CN	1417648795	2326.3324679904513	3812.4738037109373	90	393.7		unknown	1.0	1.0	1.143684193235234	2.845264740732917
H21.33.002__1417648795__15_26	H21.33.002__1417648795__15_26	H21.33.002	CN	1417648795	2307.7948481721696	3974.9447919737618	53	490.49056603773585		unknown	1.0	1.0	1.2169672776200182	0.8972083519090056
H21.33.002__1417648795__17_27	H21.33.002__1417648795__17_27	H21.33.002	CN	1417648795	2634.2955106847426	4121.091490502451	51	511.7843137254902		unknown	1.0	1.0	1.1091753898728145	0.2506355734149686
H21.33.002__1417648795__15_27	H21.33.002__1417648795__15_27	H21.33.002	CN	1417648795	2332.774400499132	4120.921305338542	36	684.4166666666666		unknown	1.0	1.0	1.4366337502784672	-1.0686743925543898
H21.33.002__1417648795__16_28	H21.33.002__1417648795__16_28	H21.33.002	CN	1417648795	2484.965504365809	4266.535831227022	34	761.1470588235294		unknown	1.0	1.0	1.525680259823201	-0.5877561414962974
H21.33.002__1417648795__14_25	H21.33.002__1417648795__14_25	H21.33.002	CN	1417648795	2178.9629180908205	3823.5947357177733	80	516.6375		unknown	1.0	1.0	1.6214646870510887	1.8846304157411289
H21.33.002__1417648795__14_26	H21.33.002__1417648795__14_26	H21.33.002	CN	1417648795	2172.412732576069	3977.031503777755	76	337.4605263157895		unknown	1.0	1.0	1.0797129057123953	2.2873633117432277
H21.33.002__1417648795__11_32	H21.33.002__1417648795__11_32	H21.33.002	CN	1417648795	1724.6026879614526	4873.791004893544	91	379.7032967032967		unknown	1.0	1.0	1.438965238917851	3.003972593056053
H21.33.002__1417648795__11_33	H21.33.002__1417648795__11_33	H21.33.002	CN	1417648795	1710.7789256474744	5022.724997324486	73	329.3424657534247		unknown	1.0	1.0	1.0857894139598336	2.1163547929307893
H21.33.002__1417648795__12_32	H21.33.002__1417648795__12_32	H21.33.002	CN	1417648795	1857.2845110212054	4877.905632174745	49	515.204081632653		unknown	1.0	1.0	0.9366969177088263	0.3614832631909921
H21.33.002__1417648795__13_32	H21.33.002__1417648795__13_32	H21.33.002	CN	1417648795	2018.4437900119358	4883.33342827691	36	708.0555555555555		unknown	1.0	1.0	1.5032516604428294	-0.3463259921447831
H21.33.002__1417648795__12_33	H21.33.002__1417648795__12_33	H21.33.002	CN	1417648795	1881.4069998604912	5024.510421316964	35	509.25714285714287		unknown	1.0	1.0	0.7613366404330627	-0.053791165540165144
H21.33.002__1417648795__12_31	H21.33.002__1417648795__12_31	H21.33.002	CN	1417648795	1866.622815813337	4703.039969308035	56	313.44642857142856		unknown	1.0	1.0	0.7420492024479558	1.7315340716662009
H21.33.002__1417648795__11_34	H21.33.002__1417648795__11_34	H21.33.002	CN	1417648795	1704.9024636008523	5175.732146661931	55	503.7818181818182		unknown	1.0	1.0	1.4286595657289463	1.1902245716974855
H21.33.002__1417648795__10_33	H21.33.002__1417648795__10_33	H21.33.002	CN	1417648795	1577.079622187166	5028.939227764423	117	361.7435897435897		unknown	1.0	1.0	1.5044502594273126	3.6233488801598988
H21.33.002__1417648795__12_35	H21.33.002__1417648795__12_35	H21.33.002	CN	1417648795	1872.9444739300272	5307.9169921875	46	550.1086956521739		unknown	1.0	1.0	1.032888747169675	-0.3179163385284676
H21.33.002__1417648795__11_35	H21.33.002__1417648795__11_35	H21.33.002	CN	1417648795	1716.077358813996	5322.013339428191	47	673.8936170212766		unknown	1.0	1.0	1.7304182243050714	-0.07884891232701301
H21.33.002__1417648795__12_34	H21.33.002__1417648795__12_34	H21.33.002	CN	1417648795	1882.6583201090496	5181.187754313151	48	750.0833333333334		unknown	1.0	1.0	2.110585200821034	-0.2720218182265368
H21.33.002__1417648795__14_32	H21.33.002__1417648795__14_32	H21.33.002	CN	1417648795	2180.195316783169	4870.188939144737	57	361.4561403508772		unknown	1.0	1.0	0.006415767126885067	1.5205481880444975
H21.33.002__1417648795__15_32	H21.33.002__1417648795__15_32	H21.33.002	CN	1417648795	2328.1557094029017	4872.950555710566	42	572.3809523809524		unknown	1.0	1.0	0.9935041300792146	-0.14540596942841486
H21.33.002__1417648795__15_33	H21.33.002__1417648795__15_33	H21.33.002	CN	1417648795	2314.240056818182	5010.850023674242	33	726.0		unknown	1.0	1.0	1.3819467838217627	-0.045390479983380735
H21.33.002__1417648795__13_34	H21.33.002__1417648795__13_34	H21.33.002	CN	1417648795	2035.320639038086	5180.871057128907	40	656.525		unknown	1.0	1.0	1.45464359883866	-0.10927911629812709
H21.33.002__1417648795__13_35	H21.33.002__1417648795__13_35	H21.33.002	CN	1417648795	2012.970625443892	5330.982044566761	44	641.9545454545455		unknown	1.0	1.0	1.6339335964958073	0.4271610802029672
H21.33.002__1417648795__15_36	H21.33.002__1417648795__15_36	H21.33.002	CN	1417648795	2332.169990647007	5476.829892440581	71	335.6056338028169		unknown	1.0	1.0	-0.17394777530926364	0.6631539284279442
H21.33.002__1417648795__15_37	H21.33.002__1417648795__15_37	H21.33.002	CN	1417648795	2325.2265869140624	5620.06884765625	30	711.0666666666667		unknown	1.0	1.0	1.5390967129756883	-1.062878746760568
H21.33.002__1417648795__15_35	H21.33.002__1417648795__15_35	H21.33.002	CN	1417648795	2329.672553168403	5336.306586371527	27	617.5925925925926		unknown	1.0	1.0	1.1324776367956242	-0.9211719473603504
H21.33.002__1417648795__11_28	H21.33.002__1417648795__11_28	H21.33.002	CN	1417648795	1745.22442400897	4288.151258680556	54	553.0370370370371		unknown	1.0	1.0	1.0455586346660621	0.588488442371915
H21.33.002__1417648795__11_27	H21.33.002__1417648795__11_27	H21.33.002	CN	1417648795	1787.1450927734375	4177.87509765625	5	781.0		unknown	1.0	1.0	0.7457327863510147	-2.385329110952377
H21.33.002__1417648795__12_28	H21.33.002__1417648795__12_28	H21.33.002	CN	1417648795	1878.9207574753534	4277.394833519345	84	340.23809523809524		unknown	1.0	1.0	1.0193078981368182	2.5177272178275283
H21.33.002__1417648795__13_28	H21.33.002__1417648795__13_28	H21.33.002	CN	1417648795	2018.54248046875	4271.306614231419	74	546.972972972973		unknown	1.0	1.0	1.439599988532928	1.5465887092602009
H21.33.002__1417648795__12_29	H21.33.002__1417648795__12_29	H21.33.002	CN	1417648795	1872.7636017975983	4417.728158456308	108	280.6203703703704		unknown	1.0	1.0	0.9319665524206907	3.3614617207408712
H21.33.002__1417648795__12_30	H21.33.002__1417648795__12_30	H21.33.002	CN	1417648795	1875.5156325352045	4572.355951003086	81	446.4691358024691		unknown	1.0	1.0	1.3524143692633481	2.20984966987972
H21.33.002__1417648795__13_30	H21.33.002__1417648795__13_30	H21.33.002	CN	1417648795	2022.7386043772979	4582.27188648897	34	704.0		unknown	1.0	1.0	1.4917395168487266	-0.6030837432649556
H21.33.002__1417648795__13_29	H21.33.002__1417648795__13_29	H21.33.002	CN	1417648795	2007.1789027622767	4416.900452628968	63	642.7936507936508		unknown	1.0	1.0	1.7921988784730265	1.108210298778128
H21.33.002__1417648795__13_31	H21.33.002__1417648795__13_31	H21.33.002	CN	1417648795	2018.4779900444878	4731.834662543402	36	408.8611111111111		unknown	1.0	1.0	0.4254244625246195	-0.14600265856796685
H21.33.002__1417648795__11_29	H21.33.002__1417648795__11_29	H21.33.002	CN	1417648795	1727.3581009788074	4422.580903151939	87	383.2988505747126		unknown	1.0	1.0	1.1935000825067448	2.2393206221018693
H21.33.002__1417648795__11_30	H21.33.002__1417648795__11_30	H21.33.002	CN	1417648795	1728.1653793797348	4579.756036931818	66	360.09090909090907		unknown	1.0	1.0	0.7871715532239102	1.9868216869618878
H21.33.002__1417648795__10_29	H21.33.002__1417648795__10_29	H21.33.002	CN	1417648795	1626.1632370721727	4444.232770647322	21	544.7142857142857		unknown	1.0	1.0	0.40960854445255984	-0.8485645498719903
H21.33.002__1417648795__14_31	H21.33.002__1417648795__14_31	H21.33.002	CN	1417648795	2167.400699013158	4726.9888723273025	38	395.39473684210526		unknown	1.0	1.0	0.3377779772218282	-0.3110827375756623
H21.33.002__1417648795__14_30	H21.33.002__1417648795__14_30	H21.33.002	CN	1417648795	2188.680195711097	4576.776526626276	49	722.2857142857143		unknown	1.0	1.0	1.685771181776048	0.3782925223284286
H21.33.002__1417648795__10_30	H21.33.002__1417648795__10_30	H21.33.002	CN	1417648795	1581.6582500751201	4573.094419821715	78	532.8846153846154		unknown	1.0	1.0	1.7495451534032171	1.8266760175231878
H21.33.002__1417648795__13_25	H21.33.002__1417648795__13_25	H21.33.002	CN	1417648795	2075.0576527913413	3845.114735921224	24	430.2916666666667		unknown	1.0	1.0	0.1951961812343053	0.44289610590910333
H21.33.002__1417648795__13_26	H21.33.002__1417648795__13_26	H21.33.002	CN	1417648795	2028.7127278645833	3972.263034986413	69	514.768115942029		unknown	1.0	1.0	1.5473246472437314	1.6860344410068038
H21.33.002__1417648795__13_27	H21.33.002__1417648795__13_27	H21.33.002	CN	1417648795	2022.7254054857337	4129.8953963569975	92	367.3804347826087		unknown	1.0	1.0	1.2259171253883252	2.669612697710064
H21.33.002__1417648795__12_26	H21.33.002__1417648795__12_26	H21.33.002	CN	1417648795	1927.0399827223557	4009.276141826923	13	486.84615384615387		unknown	1.0	1.0	0.4382077331111701	-1.2337304564916334
H21.33.002__1417648795__16_33	H21.33.002__1417648795__16_33	H21.33.002	CN	1417648795	2488.629327182112	5034.998484644397	29	556.0		unknown	1.0	1.0	0.8915536782690344	-0.0017489662331338154
H21.33.002__1417648795__17_33	H21.33.002__1417648795__17_33	H21.33.002	CN	1417648795	2632.3370971679688	5027.484592013889	36	664.6388888888889		unknown	1.0	1.0	1.3568466076976657	-0.2171064873759786
H21.33.002__1417648795__17_34	H21.33.002__1417648795__17_34	H21.33.002	CN	1417648795	2612.1311694995775	5164.208707242398	37	748.9459459459459		unknown	1.0	1.0	1.9207252064131164	-0.7519748455086146
H21.33.002__1417648795__17_35	H21.33.002__1417648795__17_35	H21.33.002	CN	1417648795	2636.34477351262	5319.29238656851	26	670.6923076923077		unknown	1.0	1.0	1.3159444305379426	-1.1449781695764303
H21.33.002__1417648795__17_36	H21.33.002__1417648795__17_36	H21.33.002	CN	1417648795	2620.6357979910713	5476.922181919643	35	466.1714285714286		unknown	1.0	1.0	0.7828918209652874	-0.21126551611968308
H21.33.002__1417648795__16_36	H21.33.002__1417648795__16_36	H21.33.002	CN	1417648795	2464.265849866365	5489.7403371710525	38	523.8421052631579		unknown	1.0	1.0	1.2646692605112353	0.16284912369047586
H21.33.002__1417648795__16_37	H21.33.002__1417648795__16_37	H21.33.002	CN	1417648795	2475.479179516173	5625.2805818256575	57	363.03508771929825		unknown	1.0	1.0	-0.16817281692851033	1.0697712229233811
H21.33.002__1417648795__17_41	H21.33.002__1417648795__17_41	H21.33.002	CN	1417648795	2615.3926696777344	6217.151550292969	32	507.25		unknown	1.0	1.0	0.9742676745974841	-0.7458390103156279
H21.33.002__1417648795__16_41	H21.33.002__1417648795__16_41	H21.33.002	CN	1417648795	2467.4047241210938	6243.2200927734375	28	582.7142857142857		unknown	1.0	1.0	1.206745158663127	-0.2778798842815251
H21.33.002__1417648795__16_39	H21.33.002__1417648795__16_39	H21.33.002	CN	1417648795	2467.244398328993	5938.345052083333	36	683.1388888888889		unknown	1.0	1.0	1.077650015250508	-0.5775887062924615
H21.33.002__1417648795__17_39	H21.33.002__1417648795__17_39	H21.33.002	CN	1417648795	2628.0297923368566	5928.074103860294	34	483.38235294117646		unknown	1.0	1.0	0.6293380455294268	0.7152674340279468
H21.33.002__1417648795__16_38	H21.33.002__1417648795__16_38	H21.33.002	CN	1417648795	2479.4462076822915	5776.847539992559	21	730.0952380952381		unknown	1.0	1.0	1.2978932224047506	-1.3587765677113748
H21.33.002__1417648795__17_37	H21.33.002__1417648795__17_37	H21.33.002	CN	1417648795	2633.1918187634697	5604.560226966595	58	378.32758620689657		unknown	1.0	1.0	0.2510226351333138	1.1488836167303629
H21.33.002__1417648795__16_32	H21.33.002__1417648795__16_32	H21.33.002	CN	1417648795	2453.0961168077256	4871.126559787326	36	573.4722222222222		unknown	1.0	1.0	0.9653535825701587	0.3937997889393704
H21.33.002__1417648795__17_44	H21.33.002__1417648795__17_44	H21.33.002	CN	1417648795	2613.055645978009	6671.008716724537	27	789.2222222222222		unknown	1.0	1.0	1.58474495015322	-0.47278536511975133
H21.33.002__1417648795__17_45	H21.33.002__1417648795__17_45	H21.33.002	CN	1417648795	2627.595942071144	6833.088732130984	47	411.9574468085106		unknown	1.0	1.0	0.1072434065819858	0.7222692363252884
H21.33.002__1417648795__18_45	H21.33.002__1417648795__18_45	H21.33.002	CN	1417648795	2785.3361929086536	6826.024451622596	65	354.7692307692308		unknown	1.0	1.0	0.5022783971779851	0.706805146410982
H21.33.002__1417648795__18_44	H21.33.002__1417648795__18_44	H21.33.002	CN	1417648795	2786.055584247296	6679.397639347957	52	414.03846153846155		unknown	1.0	1.0	0.49345759931727234	0.5163812186805868
H21.33.002__1417648795__19_44	H21.33.002__1417648795__19_44	H21.33.002	CN	1417648795	2915.5018930904203	6672.379018314549	61	285.24590163934425		unknown	1.0	1.0	-1.552406896742437	0.9787606512537433
H21.33.002__1417648795__19_45	H21.33.002__1417648795__19_45	H21.33.002	CN	1417648795	2922.2519013375945	6837.915157433712	66	359.2121212121212		unknown	1.0	1.0	-0.23716066093073973	1.2262161471090405
H21.33.002__1417648795__15_38	H21.33.002__1417648795__15_38	H21.33.002	CN	1417648795	2326.0819144870925	5774.15090013587	23	856.0869565217391		unknown	1.0	1.0	1.7850811425875532	-2.0288997177315036
H21.33.002__1417648795__16_42	H21.33.002__1417648795__16_42	H21.33.002	CN	1417648795	2485.2421117322197	6378.389008620689	29	835.6551724137931		unknown	1.0	1.0	1.9142807515402793	-0.9236451047058692
H21.33.002__1417648795__15_42	H21.33.002__1417648795__15_42	H21.33.002	CN	1417648795	2299.0393911508413	6377.961594801683	26	783.6538461538462		unknown	1.0	1.0	1.4561664148267903	-1.141453669447717
H21.33.002__1417648795__16_45	H21.33.002__1417648795__16_45	H21.33.002	CN	1417648795	2473.010489628233	6816.819706357759	29	709.4137931034483		unknown	1.0	1.0	1.4487572250421394	-0.8106310031500746
H21.33.002__1417648795__15_29	H21.33.002__1417648795__15_29	H21.33.002	CN	1417648795	2326.4935438368057	4397.875651041667	36	687.5277777777778		unknown	1.0	1.0	1.390029372619859	-0.3305994091942549
H21.33.002__1417648795__17_32	H21.33.002__1417648795__17_32	H21.33.002	CN	1417648795	2631.8998828125	4881.5203125	50	553.3		unknown	1.0	1.0	0.9861871450952231	0.39123807055055837
H21.33.002__1417648795__17_31	H21.33.002__1417648795__17_31	H21.33.002	CN	1417648795	2629.90051599451	4729.756756756757	37	420.2972972972973		unknown	1.0	1.0	0.5832555267921672	-0.6212277161408087
H21.33.002__1417648795__16_30	H21.33.002__1417648795__16_30	H21.33.002	CN	1417648795	2461.0200631277903	4570.336512974331	28	893.9285714285714		unknown	1.0	1.0	1.8661551071585614	-1.515189330841643
H21.33.002__1417648795__12_27	H21.33.002__1417648795__12_27	H21.33.002	CN	1417648795	1885.827548828125	4124.511803385417	75	486.52		unknown	1.0	1.0	1.3382691996733254	1.5226583897116206
H21.33.002__1417648795__14_29	H21.33.002__1417648795__14_29	H21.33.002	CN	1417648795	2177.0222497888512	4423.716031461148	37	639.8918918918919		unknown	1.0	1.0	1.3207748982553906	0.3546624559239924
H21.33.002__1417648795__19_20	H21.33.002__1417648795__19_20	H21.33.002	CN	1417648795	2927.601008662471	3070.1774992766204	108	330.3703703703704		unknown	1.0	1.0	0.7125447938765206	3.6321344139922056
H21.33.002__1417648795__18_20	H21.33.002__1417648795__18_20	H21.33.002	CN	1417648795	2784.8206708715597	3090.6834369624426	109	395.26605504587155		unknown	1.0	1.0	1.0403054207897555	3.2544766758663553
H21.33.002__1417648795__19_19	H21.33.002__1417648795__19_19	H21.33.002	CN	1417648795	2946.827041015625	2944.866103515625	50	406.5		unknown	1.0	1.0	0.4202163208350585	1.076930234882166
H21.33.002__1417648795__20_19	H21.33.002__1417648795__20_19	H21.33.002	CN	1417648795	3067.96685546875	2924.13828125	75	512.7066666666667		unknown	1.0	1.0	1.2179165142492525	1.8017366103638444
H21.33.002__1417648795__20_20	H21.33.002__1417648795__20_20	H21.33.002	CN	1417648795	3072.2529752052437	3073.5420294292903	59	480.3898305084746		unknown	1.0	1.0	0.9361430544221659	1.5499469096555634
H21.33.002__1417648795__21_21	H21.33.002__1417648795__21_21	H21.33.002	CN	1417648795	3238.456687233665	3239.731208570076	66	368.969696969697		unknown	1.0	1.0	0.7391234758318012	1.5852234523594515
