node_id	patch_id	donor_id	region	section_id	x	y	n_cells	mean_n_transcripts	mapped_confidence_mean	dominant_mapped_cell_type	dominant_mapped_cell_type_fraction	celltype_fraction__unknown
H20.33.017__1417643365__29_16	H20.33.017__1417643365__29_16	H20.33.017	CN	1417643365	4416.763108473558	2472.8214674729566	26	337.03846153846155		unknown	1.0	1.0
H20.33.017__1417643365__30_8	H20.33.017__1417643365__30_8	H20.33.017	CN	1417643365	4570.06751953125	1272.0229321289062	50	307.52		unknown	1.0	1.0
H20.33.017__1417643365__30_7	H20.33.017__1417643365__30_7	H20.33.017	CN	1417643365	4560.649547230114	1150.2099553888495	22	218.9090909090909		unknown	1.0	1.0
H20.33.017__1417643365__23_11	H20.33.017__1417643365__23_11	H20.33.017	CN	1417643365	3517.4376322428384	1744.6250661214192	24	501.125		unknown	1.0	1.0
H20.33.017__1417643365__23_12	H20.33.017__1417643365__23_12	H20.33.017	CN	1417643365	3531.104722377232	1871.0648646763393	35	388.74285714285713		unknown	1.0	1.0
H20.33.017__1417643365__23_13	H20.33.017__1417643365__23_13	H20.33.017	CN	1417643365	3508.781520298549	2039.6231079101562	28	248.25		unknown	1.0	1.0
H20.33.017__1417643365__23_15	H20.33.017__1417643365__23_15	H20.33.017	CN	1417643365	3527.684390419408	2315.385626541941	38	432.6578947368421		unknown	1.0	1.0
H20.33.017__1417643365__23_16	H20.33.017__1417643365__23_16	H20.33.017	CN	1417643365	3523.831823730469	2458.3053344726563	20	313.0		unknown	1.0	1.0
H20.33.017__1417643365__24_16	H20.33.017__1417643365__24_16	H20.33.017	CN	1417643365	3666.308828500601	2468.9103252704326	26	250.1153846153846		unknown	1.0	1.0
H20.33.017__1417643365__24_15	H20.33.017__1417643365__24_15	H20.33.017	CN	1417643365	3678.3411395733174	2331.0268053886216	39	365.6923076923077		unknown	1.0	1.0
H20.33.017__1417643365__24_14	H20.33.017__1417643365__24_14	H20.33.017	CN	1417643365	3681.1498046875	2186.2202270507814	40	393.2		unknown	1.0	1.0
H20.33.017__1417643365__24_13	H20.33.017__1417643365__24_13	H20.33.017	CN	1417643365	3657.8491728811555	2033.491318211411	33	321.7878787878788		unknown	1.0	1.0
H20.33.017__1417643365__24_12	H20.33.017__1417643365__24_12	H20.33.017	CN	1417643365	3650.5840890066966	1847.4419759114583	21	231.38095238095238		unknown	1.0	1.0
H20.33.017__1417643365__28_13	H20.33.017__1417643365__28_13	H20.33.017	CN	1417643365	4264.126249425552	2026.932441262638	34	466.1764705882353		unknown	1.0	1.0
H20.33.017__1417643365__28_15	H20.33.017__1417643365__28_15	H20.33.017	CN	1417643365	4283.921014694941	2320.989083426339	21	433.4761904761905		unknown	1.0	1.0
H20.33.017__1417643365__28_16	H20.33.017__1417643365__28_16	H20.33.017	CN	1417643365	4259.171029897837	2490.8944185697114	26	306.7692307692308		unknown	1.0	1.0
H20.33.017__1417643365__22_14	H20.33.017__1417643365__22_14	H20.33.017	CN	1417643365	3381.417202653556	2178.7432482489226	29	362.8965517241379		unknown	1.0	1.0
H20.33.017__1417643365__22_16	H20.33.017__1417643365__22_16	H20.33.017	CN	1417643365	3355.3025251116073	2458.0301513671875	28	460.9642857142857		unknown	1.0	1.0
H20.33.017__1417643365__26_13	H20.33.017__1417643365__26_13	H20.33.017	CN	1417643365	3979.6030441810344	2009.3973009832973	29	177.0344827586207		unknown	1.0	1.0
H20.33.017__1417643365__27_13	H20.33.017__1417643365__27_13	H20.33.017	CN	1417643365	4124.426442216082	2012.036123880526	41	184.9268292682927		unknown	1.0	1.0
H20.33.017__1417643365__27_14	H20.33.017__1417643365__27_14	H20.33.017	CN	1417643365	4106.417795488911	2180.3566500756046	31	267.0		unknown	1.0	1.0
H20.33.017__1417643365__26_14	H20.33.017__1417643365__26_14	H20.33.017	CN	1417643365	3967.012233189174	2169.0760672433034	28	405.07142857142856		unknown	1.0	1.0
H20.33.017__1417643365__26_15	H20.33.017__1417643365__26_15	H20.33.017	CN	1417643365	3969.9447509765623	2333.6569702148436	20	317.25		unknown	1.0	1.0
H20.33.017__1417643365__27_15	H20.33.017__1417643365__27_15	H20.33.017	CN	1417643365	4109.830910011574	2325.17980504919	27	322.0740740740741		unknown	1.0	1.0
H20.33.017__1417643365__26_16	H20.33.017__1417643365__26_16	H20.33.017	CN	1417643365	3983.659802888569	2471.7633956106088	38	343.7368421052632		unknown	1.0	1.0
H20.33.017__1417643365__25_12	H20.33.017__1417643365__25_12	H20.33.017	CN	1417643365	3820.1134620949074	1861.7714888961227	27	314.48148148148147		unknown	1.0	1.0
H20.33.017__1417643365__25_14	H20.33.017__1417643365__25_14	H20.33.017	CN	1417643365	3825.863425514915	2172.3791004527698	44	159.86363636363637		unknown	1.0	1.0
H20.33.017__1417643365__25_15	H20.33.017__1417643365__25_15	H20.33.017	CN	1417643365	3847.7452855603447	2328.3309705010774	29	371.1034482758621		unknown	1.0	1.0
H20.33.017__1417643365__25_16	H20.33.017__1417643365__25_16	H20.33.017	CN	1417643365	3821.5114235101746	2465.563101835029	43	246.25581395348837		unknown	1.0	1.0
H20.33.017__1417643365__25_11	H20.33.017__1417643365__25_11	H20.33.017	CN	1417643365	3824.5927658081055	1739.4603729248047	32	444.375		unknown	1.0	1.0
H20.33.017__1417643365__17_17	H20.33.017__1417643365__17_17	H20.33.017	CN	1417643365	2611.5566687950723	2623.59135554387	26	266.7307692307692		unknown	1.0	1.0
H20.33.017__1417643365__20_16	H20.33.017__1417643365__20_16	H20.33.017	CN	1417643365	3080.456322079613	2463.5128638857886	42	333.85714285714283		unknown	1.0	1.0
H20.33.017__1417643365__19_16	H20.33.017__1417643365__19_16	H20.33.017	CN	1417643365	2921.34473020639	2468.0958343050374	67	186.0597014925373		unknown	1.0	1.0
H20.33.017__1417643365__20_17	H20.33.017__1417643365__20_17	H20.33.017	CN	1417643365	3060.5089780745966	2638.8669039818546	31	435.258064516129		unknown	1.0	1.0
H20.33.017__1417643365__19_17	H20.33.017__1417643365__19_17	H20.33.017	CN	1417643365	2916.7641522807457	2614.2924253402216	31	524.1935483870968		unknown	1.0	1.0
H20.33.017__1417643365__16_17	H20.33.017__1417643365__16_17	H20.33.017	CN	1417643365	2482.6671324384974	2612.2488676030584	47	248.17021276595744		unknown	1.0	1.0
H20.33.017__1417643365__15_17	H20.33.017__1417643365__15_17	H20.33.017	CN	1417643365	2317.8318939208984	2626.938018798828	32	366.375		unknown	1.0	1.0
H20.33.017__1417643365__15_18	H20.33.017__1417643365__15_18	H20.33.017	CN	1417643365	2318.678394458912	2775.300220630787	27	415.18518518518516		unknown	1.0	1.0
H20.33.017__1417643365__15_19	H20.33.017__1417643365__15_19	H20.33.017	CN	1417643365	2324.8002178485576	2932.0758432241587	26	349.7692307692308		unknown	1.0	1.0
H20.33.017__1417643365__17_18	H20.33.017__1417643365__17_18	H20.33.017	CN	1417643365	2626.9061253324467	2782.0118382230717	47	344.82978723404256		unknown	1.0	1.0
H20.33.017__1417643365__18_18	H20.33.017__1417643365__18_18	H20.33.017	CN	1417643365	2775.5602068219864	2789.359784807478	28	480.60714285714283		unknown	1.0	1.0
H20.33.017__1417643365__21_18	H20.33.017__1417643365__21_18	H20.33.017	CN	1417643365	3216.0342915852866	2774.6245625813804	24	438.2916666666667		unknown	1.0	1.0
H20.33.017__1417643365__16_20	H20.33.017__1417643365__16_20	H20.33.017	CN	1417643365	2478.595284598214	3072.851548549107	35	336.0		unknown	1.0	1.0
H20.33.017__1417643365__17_20	H20.33.017__1417643365__17_20	H20.33.017	CN	1417643365	2623.54989188058	3079.458260672433	28	476.57142857142856		unknown	1.0	1.0
H20.33.017__1417643365__15_20	H20.33.017__1417643365__15_20	H20.33.017	CN	1417643365	2328.414656575521	3065.8415364583334	30	443.3		unknown	1.0	1.0
H20.33.017__1417643365__16_23	H20.33.017__1417643365__16_23	H20.33.017	CN	1417643365	2479.5709998497596	3542.276404747596	65	192.72307692307692		unknown	1.0	1.0
H20.33.017__1417643365__15_23	H20.33.017__1417643365__15_23	H20.33.017	CN	1417643365	2336.896369934082	3524.683349609375	32	207.46875		unknown	1.0	1.0
H20.33.017__1417643365__15_22	H20.33.017__1417643365__15_22	H20.33.017	CN	1417643365	2324.125040690104	3383.7604302300347	36	489.19444444444446		unknown	1.0	1.0
H20.33.017__1417643365__16_22	H20.33.017__1417643365__16_22	H20.33.017	CN	1417643365	2472.83891413762	3389.6497239332934	26	509.2307692307692		unknown	1.0	1.0
H20.33.017__1417643365__15_21	H20.33.017__1417643365__15_21	H20.33.017	CN	1417643365	2328.4688564202725	3225.153263972356	39	431.79487179487177		unknown	1.0	1.0
H20.33.017__1417643365__19_23	H20.33.017__1417643365__19_23	H20.33.017	CN	1417643365	2923.908271484375	3525.833486328125	25	335.4		unknown	1.0	1.0
H20.33.017__1417643365__19_22	H20.33.017__1417643365__19_22	H20.33.017	CN	1417643365	2939.4043863932293	3363.654679361979	30	280.8		unknown	1.0	1.0
H20.33.017__1417643365__20_23	H20.33.017__1417643365__20_23	H20.33.017	CN	1417643365	3082.9656556595205	3536.2195221656975	43	337.4651162790698		unknown	1.0	1.0
H20.33.017__1417643365__20_22	H20.33.017__1417643365__20_22	H20.33.017	CN	1417643365	3065.0826299758182	3362.8445638020835	42	435.1190476190476		unknown	1.0	1.0
H20.33.017__1417643365__20_24	H20.33.017__1417643365__20_24	H20.33.017	CN	1417643365	3079.8318766276043	3669.8226318359375	30	205.93333333333334		unknown	1.0	1.0
H20.33.017__1417643365__21_24	H20.33.017__1417643365__21_24	H20.33.017	CN	1417643365	3195.734412560096	3681.0314096304087	26	279.1923076923077		unknown	1.0	1.0
H20.33.017__1417643365__21_23	H20.33.017__1417643365__21_23	H20.33.017	CN	1417643365	3229.400094539561	3536.706839054189	47	253.14893617021278		unknown	1.0	1.0
H20.33.017__1417643365__18_23	H20.33.017__1417643365__18_23	H20.33.017	CN	1417643365	2774.4068818933824	3538.82182042739	34	284.1470588235294		unknown	1.0	1.0
H20.33.017__1417643365__18_24	H20.33.017__1417643365__18_24	H20.33.017	CN	1417643365	2786.7830810546875	3632.479777018229	6	141.83333333333334		unknown	1.0	1.0
H20.33.017__1417643365__18_22	H20.33.017__1417643365__18_22	H20.33.017	CN	1417643365	2792.6951416015627	3377.7532958984375	30	508.6		unknown	1.0	1.0
H20.33.017__1417643365__19_19	H20.33.017__1417643365__19_19	H20.33.017	CN	1417643365	2926.532891845703	2932.5598999023437	40	287.0		unknown	1.0	1.0
H20.33.017__1417643365__19_20	H20.33.017__1417643365__19_20	H20.33.017	CN	1417643365	2911.1424153645835	3067.521883877841	33	457.5151515151515		unknown	1.0	1.0
H20.33.017__1417643365__19_21	H20.33.017__1417643365__19_21	H20.33.017	CN	1417643365	2936.798905535442	3224.8417016006097	41	314.1951219512195		unknown	1.0	1.0
H20.33.017__1417643365__21_19	H20.33.017__1417643365__21_19	H20.33.017	CN	1417643365	3238.4542433215724	2932.9086047757055	31	434.0967741935484		unknown	1.0	1.0
H20.33.017__1417643365__20_19	H20.33.017__1417643365__20_19	H20.33.017	CN	1417643365	3044.496858723958	2915.703434244792	15	306.53333333333336		unknown	1.0	1.0
H20.33.017__1417643365__20_21	H20.33.017__1417643365__20_21	H20.33.017	CN	1417643365	3075.89013671875	3216.90390625	20	405.7		unknown	1.0	1.0
H20.33.017__1417643365__17_22	H20.33.017__1417643365__17_22	H20.33.017	CN	1417643365	2620.853487723214	3365.8084681919645	35	410.8857142857143		unknown	1.0	1.0
H20.33.017__1417643365__17_23	H20.33.017__1417643365__17_23	H20.33.017	CN	1417643365	2623.614501953125	3547.494033441311	41	231.8048780487805		unknown	1.0	1.0
H20.33.017__1417643365__17_24	H20.33.017__1417643365__17_24	H20.33.017	CN	1417643365	2635.899100167411	3613.3424769810267	14	312.5		unknown	1.0	1.0
H20.33.017__1417643365__10_18	H20.33.017__1417643365__10_18	H20.33.017	CN	1417643365	1565.0909583050272	2755.5077488111415	23	190.2173913043478		unknown	1.0	1.0
H20.33.017__1417643365__11_17	H20.33.017__1417643365__11_17	H20.33.017	CN	1417643365	1705.2359055739182	2638.280705378606	13	323.15384615384613		unknown	1.0	1.0
H20.33.017__1417643365__10_17	H20.33.017__1417643365__10_17	H20.33.017	CN	1417643365	1557.2897193545386	2640.1504661923364	42	293.5952380952381		unknown	1.0	1.0
H20.33.017__1417643365__11_18	H20.33.017__1417643365__11_18	H20.33.017	CN	1417643365	1726.1329769212373	2780.909045161033	49	223.30612244897958		unknown	1.0	1.0
H20.33.017__1417643365__11_19	H20.33.017__1417643365__11_19	H20.33.017	CN	1417643365	1736.6636681189905	2920.8475498297275	39	349.61538461538464		unknown	1.0	1.0
H20.33.017__1417643365__10_20	H20.33.017__1417643365__10_20	H20.33.017	CN	1417643365	1571.8932625906807	3084.4912719726562	28	574.1785714285714		unknown	1.0	1.0
H20.33.017__1417643365__10_19	H20.33.017__1417643365__10_19	H20.33.017	CN	1417643365	1559.877176920573	2947.7737731933594	24	458.5		unknown	1.0	1.0
H20.33.017__1417643365__14_20	H20.33.017__1417643365__14_20	H20.33.017	CN	1417643365	2178.874650065104	3066.992708333333	30	670.8333333333334		unknown	1.0	1.0
H20.33.017__1417643365__14_21	H20.33.017__1417643365__14_21	H20.33.017	CN	1417643365	2166.118057914402	3225.312744140625	23	494.5217391304348		unknown	1.0	1.0
H20.33.017__1417643365__13_18	H20.33.017__1417643365__13_18	H20.33.017	CN	1417643365	2027.8168116978236	2779.758527483259	28	427.85714285714283		unknown	1.0	1.0
H20.33.017__1417643365__12_19	H20.33.017__1417643365__12_19	H20.33.017	CN	1417643365	1868.7495727539062	2924.894972059462	36	394.52777777777777		unknown	1.0	1.0
H20.33.017__1417643365__13_19	H20.33.017__1417643365__13_19	H20.33.017	CN	1417643365	2024.9350260416666	2927.571712239583	30	495.8666666666667		unknown	1.0	1.0
H20.33.017__1417643365__13_20	H20.33.017__1417643365__13_20	H20.33.017	CN	1417643365	2015.4703063964844	3088.0509236653647	24	681.4583333333334		unknown	1.0	1.0
H20.33.017__1417643365__13_21	H20.33.017__1417643365__13_21	H20.33.017	CN	1417643365	2021.5392252604167	3219.112404152199	27	532.1851851851852		unknown	1.0	1.0
H20.33.017__1417643365__14_19	H20.33.017__1417643365__14_19	H20.33.017	CN	1417643365	2194.1585223858174	2913.7171349158652	26	528.7692307692307		unknown	1.0	1.0
H20.33.017__1417643365__12_20	H20.33.017__1417643365__12_20	H20.33.017	CN	1417643365	1866.406864420573	3062.422819010417	30	417.76666666666665		unknown	1.0	1.0
H20.33.017__1417643365__14_18	H20.33.017__1417643365__14_18	H20.33.017	CN	1417643365	2185.438232421875	2774.1172096946025	22	497.90909090909093		unknown	1.0	1.0
H20.33.017__1417643365__11_23	H20.33.017__1417643365__11_23	H20.33.017	CN	1417643365	1734.048348563058	3469.8023856026784	28	300.9642857142857		unknown	1.0	1.0
H20.33.017__1417643365__12_22	H20.33.017__1417643365__12_22	H20.33.017	CN	1417643365	1869.5666487630208	3374.2768359375	75	163.64		unknown	1.0	1.0
H20.33.017__1417643365__12_23	H20.33.017__1417643365__12_23	H20.33.017	CN	1417643365	1883.225777290963	3487.805466110642	37	196.75675675675674		unknown	1.0	1.0
H20.33.017__1417643365__11_22	H20.33.017__1417643365__11_22	H20.33.017	CN	1417643365	1716.9093639897364	3381.4041006050857	51	178.0		unknown	1.0	1.0
H20.33.017__1417643365__11_21	H20.33.017__1417643365__11_21	H20.33.017	CN	1417643365	1747.0652598505435	3232.513141134511	46	447.0869565217391		unknown	1.0	1.0
H20.33.017__1417643365__12_21	H20.33.017__1417643365__12_21	H20.33.017	CN	1417643365	1881.1861572265625	3233.63526452106	23	576.3478260869565		unknown	1.0	1.0
H20.33.017__1417643365__14_23	H20.33.017__1417643365__14_23	H20.33.017	CN	1417643365	2181.805467393663	3506.5967949761284	36	156.27777777777777		unknown	1.0	1.0
H20.33.017__1417643365__13_23	H20.33.017__1417643365__13_23	H20.33.017	CN	1417643365	2041.6291540897255	3500.013671875	33	337.42424242424244		unknown	1.0	1.0
H20.33.017__1417643365__13_22	H20.33.017__1417643365__13_22	H20.33.017	CN	1417643365	2021.4965533088234	3385.27883013557	34	366.29411764705884		unknown	1.0	1.0
H20.33.017__1417643365__12_18	H20.33.017__1417643365__12_18	H20.33.017	CN	1417643365	1888.589790675951	2786.491752292799	23	295.5652173913044		unknown	1.0	1.0
H20.33.017__1417643365__12_17	H20.33.017__1417643365__12_17	H20.33.017	CN	1417643365	1873.1516647338867	2623.0267028808594	16	565.0		unknown	1.0	1.0
H20.33.017__1417643365__13_17	H20.33.017__1417643365__13_17	H20.33.017	CN	1417643365	2019.0066881681744	2626.8340614720396	19	427.05263157894734		unknown	1.0	1.0
H20.33.017__1417643365__6_18	H20.33.017__1417643365__6_18	H20.33.017	CN	1417643365	975.5254809570313	2775.9801953125	25	762.68		unknown	1.0	1.0
H20.33.017__1417643365__6_17	H20.33.017__1417643365__6_17	H20.33.017	CN	1417643365	967.1913116455078	2612.6476196289063	20	531.1		unknown	1.0	1.0
H20.33.017__1417643365__7_19	H20.33.017__1417643365__7_19	H20.33.017	CN	1417643365	1127.3071795207698	2935.780166253811	41	321.7560975609756		unknown	1.0	1.0
H20.33.017__1417643365__7_17	H20.33.017__1417643365__7_17	H20.33.017	CN	1417643365	1113.6250076293945	2624.773681640625	16	465.4375		unknown	1.0	1.0
H20.33.017__1417643365__7_18	H20.33.017__1417643365__7_18	H20.33.017	CN	1417643365	1131.577261465567	2769.036693431713	27	413.8888888888889		unknown	1.0	1.0
H20.33.017__1417643365__8_18	H20.33.017__1417643365__8_18	H20.33.017	CN	1417643365	1282.101058467742	2772.0368573588707	31	601.8064516129032		unknown	1.0	1.0
H20.33.017__1417643365__8_17	H20.33.017__1417643365__8_17	H20.33.017	CN	1417643365	1293.3635940551758	2610.158172607422	16	548.0625		unknown	1.0	1.0
H20.33.017__1417643365__9_17	H20.33.017__1417643365__9_17	H20.33.017	CN	1417643365	1431.4158158735795	2641.2671638257575	33	355.3333333333333		unknown	1.0	1.0
H20.33.017__1417643365__6_19	H20.33.017__1417643365__6_19	H20.33.017	CN	1417643365	968.1486633300781	2923.5939127604165	30	460.6333333333333		unknown	1.0	1.0
H20.33.017__1417643365__8_19	H20.33.017__1417643365__8_19	H20.33.017	CN	1417643365	1275.5632746769832	2933.8157958984375	26	570.9230769230769		unknown	1.0	1.0
H20.33.017__1417643365__7_20	H20.33.017__1417643365__7_20	H20.33.017	CN	1417643365	1129.2220070578835	3070.9784601384945	22	569.9545454545455		unknown	1.0	1.0
H20.33.017__1417643365__7_21	H20.33.017__1417643365__7_21	H20.33.017	CN	1417643365	1119.10634765625	3238.1263732910156	40	442.125		unknown	1.0	1.0
H20.33.017__1417643365__8_20	H20.33.017__1417643365__8_20	H20.33.017	CN	1417643365	1266.5938598632813	3095.9440022786457	30	305.8		unknown	1.0	1.0
H20.33.017__1417643365__8_21	H20.33.017__1417643365__8_21	H20.33.017	CN	1417643365	1282.1355224609374	3236.9341247558596	40	568.075		unknown	1.0	1.0
H20.33.017__1417643365__8_22	H20.33.017__1417643365__8_22	H20.33.017	CN	1417643365	1287.3920648036858	3380.4119403545674	39	267.56410256410254		unknown	1.0	1.0
H20.33.017__1417643365__6_20	H20.33.017__1417643365__6_20	H20.33.017	CN	1417643365	980.7230292426216	3081.3309461805557	36	479.25		unknown	1.0	1.0
H20.33.017__1417643365__6_21	H20.33.017__1417643365__6_21	H20.33.017	CN	1417643365	984.3014684606482	3222.922724971065	27	347.8888888888889		unknown	1.0	1.0
H20.33.017__1417643365__7_22	H20.33.017__1417643365__7_22	H20.33.017	CN	1417643365	1131.01931640625	3363.876826171875	50	118.82		unknown	1.0	1.0
H20.33.017__1417643365__9_19	H20.33.017__1417643365__9_19	H20.33.017	CN	1417643365	1428.8178339419158	2945.866752292799	23	382.7826086956522		unknown	1.0	1.0
H20.33.017__1417643365__9_18	H20.33.017__1417643365__9_18	H20.33.017	CN	1417643365	1415.1765392214752	2781.4683128179504	43	267.6279069767442		unknown	1.0	1.0
H20.33.017__1417643365__9_20	H20.33.017__1417643365__9_20	H20.33.017	CN	1417643365	1410.270542689732	3074.4543805803573	21	571.9047619047619		unknown	1.0	1.0
H20.33.017__1417643365__9_22	H20.33.017__1417643365__9_22	H20.33.017	CN	1417643365	1433.4061694855386	3379.901159408245	47	327.1914893617021		unknown	1.0	1.0
H20.33.017__1417643365__10_22	H20.33.017__1417643365__10_22	H20.33.017	CN	1417643365	1568.8206356272979	3390.8370145909926	68	281.5882352941176		unknown	1.0	1.0
H20.33.017__1417643365__10_21	H20.33.017__1417643365__10_21	H20.33.017	CN	1417643365	1577.274355287905	3227.979266131366	27	561.0		unknown	1.0	1.0
H20.33.017__1417643365__10_23	H20.33.017__1417643365__10_23	H20.33.017	CN	1417643365	1585.7595621744792	3462.113810221354	6	340.0		unknown	1.0	1.0
H20.33.017__1417643365__9_21	H20.33.017__1417643365__9_21	H20.33.017	CN	1417643365	1429.1424831814236	3216.6219618055557	27	592.6666666666666		unknown	1.0	1.0
H20.33.017__1417643365__31_17	H20.33.017__1417643365__31_17	H20.33.017	CN	1417643365	4734.324026925223	2635.072283063616	28	271.85714285714283		unknown	1.0	1.0
H20.33.017__1417643365__33_17	H20.33.017__1417643365__33_17	H20.33.017	CN	1417643365	5025.247928503788	2622.9435517282195	33	253.0909090909091		unknown	1.0	1.0
H20.33.017__1417643365__34_17	H20.33.017__1417643365__34_17	H20.33.017	CN	1417643365	5184.2909252025465	2629.2793420862267	27	190.59259259259258		unknown	1.0	1.0
H20.33.017__1417643365__33_18	H20.33.017__1417643365__33_18	H20.33.017	CN	1417643365	5032.978751346983	2776.9581256734914	29	306.86206896551727		unknown	1.0	1.0
H20.33.017__1417643365__34_18	H20.33.017__1417643365__34_18	H20.33.017	CN	1417643365	5171.766172466856	2794.6027610085225	33	229.93939393939394		unknown	1.0	1.0
H20.33.017__1417643365__35_18	H20.33.017__1417643365__35_18	H20.33.017	CN	1417643365	5340.556309291294	2776.30916922433	28	239.53571428571428		unknown	1.0	1.0
H20.33.017__1417643365__36_18	H20.33.017__1417643365__36_18	H20.33.017	CN	1417643365	5473.266325577446	2779.175982931386	23	239.34782608695653		unknown	1.0	1.0
H20.33.017__1417643365__36_17	H20.33.017__1417643365__36_17	H20.33.017	CN	1417643365	5483.702853732639	2620.2495388454863	27	264.22222222222223		unknown	1.0	1.0
H20.33.017__1417643365__34_19	H20.33.017__1417643365__34_19	H20.33.017	CN	1417643365	5164.178817749023	2920.879592895508	32	235.5625		unknown	1.0	1.0
H20.33.017__1417643365__33_19	H20.33.017__1417643365__33_19	H20.33.017	CN	1417643365	5027.2864453125	2922.967734375	25	267.76		unknown	1.0	1.0
H20.33.017__1417643365__35_19	H20.33.017__1417643365__35_19	H20.33.017	CN	1417643365	5317.188758263221	2917.724571814904	26	308.2307692307692		unknown	1.0	1.0
H20.33.017__1417643365__34_20	H20.33.017__1417643365__34_20	H20.33.017	CN	1417643365	5187.8155078125	3080.8922265625	25	335.88		unknown	1.0	1.0
H20.33.017__1417643365__35_20	H20.33.017__1417643365__35_20	H20.33.017	CN	1417643365	5325.1709391276045	3079.915228949653	36	246.02777777777777		unknown	1.0	1.0
H20.33.017__1417643365__36_19	H20.33.017__1417643365__36_19	H20.33.017	CN	1417643365	5481.399518694197	2931.709228515625	28	339.85714285714283		unknown	1.0	1.0
H20.33.017__1417643365__36_20	H20.33.017__1417643365__36_20	H20.33.017	CN	1417643365	5470.2013570851295	3090.651375606142	29	231.10344827586206		unknown	1.0	1.0
H20.33.017__1417643365__36_21	H20.33.017__1417643365__36_21	H20.33.017	CN	1417643365	5495.102120535715	3224.402992466518	35	384.34285714285716		unknown	1.0	1.0
H20.33.017__1417643365__35_21	H20.33.017__1417643365__35_21	H20.33.017	CN	1417643365	5313.694453125	3215.98990234375	25	254.84		unknown	1.0	1.0
H20.33.017__1417643365__35_22	H20.33.017__1417643365__35_22	H20.33.017	CN	1417643365	5320.445524088542	3379.7055826822916	30	499.73333333333335		unknown	1.0	1.0
H20.33.017__1417643365__36_22	H20.33.017__1417643365__36_22	H20.33.017	CN	1417643365	5479.136786099138	3368.993399784483	29	547.8620689655172		unknown	1.0	1.0
H20.33.017__1417643365__35_23	H20.33.017__1417643365__35_23	H20.33.017	CN	1417643365	5323.0630446213945	3537.0582557091348	26	278.61538461538464		unknown	1.0	1.0
H20.33.017__1417643365__35_24	H20.33.017__1417643365__35_24	H20.33.017	CN	1417643365	5336.815987723215	3673.9459519159227	21	282.76190476190476		unknown	1.0	1.0
H20.33.017__1417643365__35_26	H20.33.017__1417643365__35_26	H20.33.017	CN	1417643365	5334.227783203125	3989.9273570667615	22	254.0909090909091		unknown	1.0	1.0
H20.33.017__1417643365__34_22	H20.33.017__1417643365__34_22	H20.33.017	CN	1417643365	5173.909574962798	3364.943405877976	21	272.7142857142857		unknown	1.0	1.0
H20.33.017__1417643365__34_24	H20.33.017__1417643365__34_24	H20.33.017	CN	1417643365	5165.6265552662035	3677.73181604456	27	480.81481481481484		unknown	1.0	1.0
H20.33.017__1417643365__34_25	H20.33.017__1417643365__34_25	H20.33.017	CN	1417643365	5169.021029768319	3813.8969558189656	29	411.9310344827586		unknown	1.0	1.0
H20.33.017__1417643365__33_24	H20.33.017__1417643365__33_24	H20.33.017	CN	1417643365	5022.589482060185	3681.465666594329	27	321.77777777777777		unknown	1.0	1.0
H20.33.017__1417643365__33_25	H20.33.017__1417643365__33_25	H20.33.017	CN	1417643365	5016.419677734375	3833.109202067057	24	348.9166666666667		unknown	1.0	1.0
H20.33.017__1417643365__34_21	H20.33.017__1417643365__34_21	H20.33.017	CN	1417643365	5182.938249860491	3231.9992065429688	28	289.7142857142857		unknown	1.0	1.0
H20.33.017__1417643365__33_22	H20.33.017__1417643365__33_22	H20.33.017	CN	1417643365	5010.443782552084	3377.6540690104166	30	405.03333333333336		unknown	1.0	1.0
H20.33.017__1417643365__32_18	H20.33.017__1417643365__32_18	H20.33.017	CN	1417643365	4878.880038174716	2782.4782492897725	22	276.6363636363636		unknown	1.0	1.0
H20.33.017__1417643365__32_19	H20.33.017__1417643365__32_19	H20.33.017	CN	1417643365	4863.555696614583	2941.7695149739584	15	177.53333333333333		unknown	1.0	1.0
H20.33.017__1417643365__32_20	H20.33.017__1417643365__32_20	H20.33.017	CN	1417643365	4860.121683756511	3061.8372701009116	24	359.5833333333333		unknown	1.0	1.0
H20.33.017__1417643365__33_21	H20.33.017__1417643365__33_21	H20.33.017	CN	1417643365	5023.059688683712	3230.7746803977275	33	429.3333333333333		unknown	1.0	1.0
H20.33.017__1417643365__33_23	H20.33.017__1417643365__33_23	H20.33.017	CN	1417643365	5018.999862670898	3523.064926147461	32	412.84375		unknown	1.0	1.0
H20.33.017__1417643365__32_22	H20.33.017__1417643365__32_22	H20.33.017	CN	1417643365	4874.419197871767	3380.5262409078664	29	402.1034482758621		unknown	1.0	1.0
H20.33.017__1417643365__32_23	H20.33.017__1417643365__32_23	H20.33.017	CN	1417643365	4884.773488011853	3523.0183947332976	29	358.55172413793105		unknown	1.0	1.0
H20.33.017__1417643365__32_24	H20.33.017__1417643365__32_24	H20.33.017	CN	1417643365	4873.414749145508	3683.5120849609375	32	313.46875		unknown	1.0	1.0
H20.33.017__1417643365__31_22	H20.33.017__1417643365__31_22	H20.33.017	CN	1417643365	4731.765696455793	3368.9977670064786	41	307.4634146341463		unknown	1.0	1.0
H20.33.017__1417643365__32_21	H20.33.017__1417643365__32_21	H20.33.017	CN	1417643365	4876.21630859375	3226.161770290799	18	298.1666666666667		unknown	1.0	1.0
